,0
175,77.57196716274332
176,274.0169393059962
177,103.03312015784815
178,103.80913011603974
179,58.49020393640343
180,76.85402167996145
181,69.18559159340451
182,64.0612741632224
183,70.26620986477836
184,50.93142823023964
185,383.97544691977777
186,97.93558485667654
187,98.60309971765972
188,74.9164765972951
189,73.84139956772718
190,299.38013038070505
191,52.39889909555806
192,90.84461530340353
193,354.5304062730817
194,23.963649034639484
195,107.61421626829599
196,31.69417206614526
197,57.890986587011184
198,76.26722102943259
199,35.42950701678728
200,94.56551571933576
201,41.460853547454185
202,70.28225304891726
203,54.47095154882417
204,33.99305986426284
205,49.17051167269804
206,108.57641959184396
207,37.5122492686057
208,77.68325236405332
209,69.815016437037
210,46.54352732984065
211,50.574969451132
212,80.50487735830573
213,366.52770385087086
214,48.40043379951727
215,91.52337029538035
216,90.86962062297287
217,34.995155359478126
218,39.376547303914954
219,81.20700673576336
220,116.27769138486637
221,162.31862801236454
222,64.08977968189862
223,90.3248129998294
224,123.14370820298129
225,51.923909766906974
226,67.62441735614667
227,119.86827869806709
228,38.190019752910224
229,91.50145992327263
230,77.43443890372029
231,69.2101284265612
232,642.2458279826841
233,120.67434990713238
234,176.45680405924054
235,98.46237987868224
236,85.5198118206889
237,81.0797870484898
238,101.64234621590707
239,49.111375996778904
240,78.50648619062467
241,135.6039255433771
242,48.74755854875088
243,88.36742046607489
244,64.77476192822749
245,40.8736470558902
246,80.23961408712917
247,27.92811953636422
248,107.61421626829599
249,82.26632797992461
250,104.16394192590387
251,-157.08031585114918
252,181.71080424605003
253,894.1647602223378
254,102.42493295628508
255,158.54186571035925
256,139.58095563564285
257,55.78884540982352
258,79.78749854265445
259,43.34359753721355
260,36.35752787252718
261,735.0668191599116
262,19.180767132489407
263,800.641162422185
264,29.20384493803844
265,22.564707853028242
266,92.96419090291602
267,51.9818043646565
268,107.40483266511357
269,77.89054951408467
270,71.2326224420463
271,91.39066828848279
272,43.744379320125454
273,101.67393534897244
274,123.52624092856105
275,30.51960973639009
276,31.72291294749588
277,149.922955344625
278,43.15024825190644
279,77.27065510015754
280,90.86962062297287
281,82.02982640703932
282,83.86099996212853
283,76.37739988972066
284,27.055537034702795
285,25.898502031706833
286,41.460853547454185
287,47.343219448056665
288,76.54621970340861
289,82.84904606686067
290,93.77712153816084
291,47.94943348997489
292,188.25009463720997
293,98.10491064070978
294,56.84144320623523
295,39.71263528145135
296,47.59725394339356
297,94.7905759240528
298,46.54352732984065
299,131.68430687854843
300,112.91987155800275
301,53.26006693225786
302,46.94404253973827
303,25.16985922968104
304,49.976666546047156
305,19.23536293145427
306,65.40394749476519
307,27.375968474624074
308,51.556161686738946
309,536.234356544739
310,62.7395365043501
311,98.3748101293595
312,41.6404240713363
313,117.77570055396929
314,35.19015303905509
315,71.40910179484715
316,95.48814884347931
317,89.6848958723913
318,337.1563569515659
319,74.03418824101337
320,136.2694854584634
321,72.91035101360424
322,85.10736245405211
323,398.3463497394033
324,111.21063796185781
325,128.07248411717748
326,91.01490653700866
327,69.53359213563164
328,82.20160918181641
329,30.51960973639009
330,89.09730613574403
331,46.183911462822984
332,47.77191521069474
333,81.12826328362195
334,44.43883510712535
335,31.53609525015983
336,35.146741485919414
337,98.18795876447955
338,20.477279702332456
339,176.36886733153855
340,79.93851125646803
341,88.04579472733312
342,39.734913240000786
343,70.6576167917435
344,64.27737395273515
345,154.60808530646548
346,35.74109570410552
347,86.61404009159308
348,85.40467012948679
349,129.9048757308309
350,34.21458934582322
351,73.23182666797516
352,72.5042509014503
353,113.33506829011111
354,37.126711704999394
355,53.24355032301481
356,76.59786837081919
357,58.26076478825721
358,76.78752741286453
359,70.02503973301698
360,75.27827302791736
361,112.8822564839991
362,34.74338261004646
363,59.86242506747245
364,23.994399993574643
365,34.47791042025011
366,90.15220795408172
367,604.1000568852592
368,19.051189574340704
369,10.756439665311763
370,80.68588078200561
371,55.01367749610426
372,168.70835024787417
373,47.522382214898215
374,91.68807704675761
375,272.8257566733953
376,208.8598487915793
377,114.29258132296303
378,89.29558166328921
379,15.300120034273148
380,51.93747233523349
381,3253.7271186571547
382,82.24838006744714
383,40.24321814410499
384,90.60827720055812
385,420.02458162865145
386,74.95873046865101
387,150.88972820206214
388,14.405593633249167
389,36.15193609702298
390,52.46643473391038
391,77.8645645454737
392,67.8445012640392
393,41.460853547454185
394,80.53319261733783
395,39.460834757425076
396,70.54440781279764
397,83.13007629822471
398,60.0964205439334
399,434.8474298931328
400,54.24297058629987
401,70.25090212456512
402,45.5608489551161
403,107.32193758744351
404,70.3009128353601
405,39.376547303914954
406,79.68410241387632
407,496.9467879978488
408,126.92757498355955
409,37.24060386881765
410,149.04065657741873
411,78.63608175779571
412,46.60024123578741
413,56.276139070458136
414,33.99305986426284
415,104.7121563173302
416,112.38621034631626
417,110.53660145815972
418,104.00597693504093
419,137.16116348111947
420,163.13100140918394
421,166.13067883105708
422,44.6036728822614
423,112.52680243371896
424,63.89982775582466
425,407.13049711527276
426,27.517326030995108
427,326.4477069273375
428,247.49033930114967
429,52.26626608969836
430,66.06768571939018
431,51.9818043646565
432,23.963649034639484
433,78.31214470664446
434,53.149288043948324
435,117.29682046732486
436,65.3288450719912
437,99.92770346398805
438,59.80163851417068
439,111.8677280973124
440,101.13818832268564
441,101.09094460894973
442,26.454573444578255
443,60.28300605046213
444,8561.73515298086
445,168.8140332479581
446,71.73105999030999
447,101.69840413677532
448,63.77922891087894
449,132.9161402030165
450,34.350832780789744
451,53.10360585322944
452,53.34801215344912
453,74.52652426325339
454,97.61791955082343
455,40.06073319597196
456,30.865580114628912
457,35.178153838237414
458,49.44521480150003
459,144.74985678573654
460,203.0926008167692
461,66.65748085479225
462,77.47427977299306
463,82.81465959726931
464,78.24720601735027
465,84.61915211852848
466,33.82213717107541
467,73.57469835693821
468,83.40552471534744
469,24.174673023788944
470,92.51550589138337
471,105.61836099723206
472,96.87080445563039
473,61.53768068597913
474,98.71562536336127
475,62.04154877237441
476,123.96311590215066
477,67.29098735009696
478,36.52304179116544
479,127.80050665368096
480,177.1347628534396
481,268.6070808389543
482,129.67946551904046
483,70.47872873573202
484,31.72291294749588
485,98.81749584025698
486,246.01189214229422
487,74.61067743149707
488,108.22265629866192
489,125.44636296308107
490,38.162430480999966
491,47.11253921369688
492,32.312455061626025
493,133.65419559073135
494,42.01072160627273
495,137.51121901514486
496,164.63263995420843
497,39.28470105010177
498,73.6384232861361
499,90.05950768095603
500,135.9274589064702
501,267.5712061869532
502,63.26512080706659
503,94.48018683148348
504,57.79578909668674
505,266.1936513610765
506,44.19059303277194
507,79.78749854265445
508,84.38157751187401
509,79.78749854265445
510,132.96316339237612
511,82.48863514259034
512,84.83416888728404
513,100.39773104718621
514,96.6184025408253
515,94.44701834529496
516,200.83572910731044
517,87.02736331077564
518,126.37486060538737
519,89.29103828523189
520,124.83699682506033
521,111.29203960561898
522,62.45563297885734
523,39.11773243229734
524,67.01163085444657
525,70.25090212456512
526,53.73187462679365
527,254.4591438580516
528,4257.669918710078
529,66.91996567191796
530,80.79890219013122
531,222.04732284290583
532,35.214535015505724
533,38.0457877971197
534,24.73792817571333
535,44.45841919373169
536,58.23828432372519
537,38.25198411066972
538,45.463707663816216
539,36.59325409754769
540,75.11989629266716
541,54.240898487219035
542,46.86977936075003
543,38.253536016120705
544,66.16243965832228
545,196.51242130871682
546,78.32721424729532
547,70.28225304891726
548,136.53468925086833
549,31.736818664030476
550,91.15240955136937
551,28.447320800182652
552,120.103418770089
553,39.64179413502857
554,102.52529137384026
555,71.81119314408697
556,111.27279954295325
557,60.27470765028746
558,51.312740627197016
559,50.33090596672162
560,225.53105503818784
561,107.46315424365943
562,52.451870188956995
563,68.67908578961772
564,4405.38360119985
565,131.58387162753667
566,104.631099971036
567,196.99229502523082
568,73.93938670741528
569,35.10657139865174
570,45.70707901079927
571,52.66730837298006
572,72.82609282379885
573,52.19719701999462
574,22.39549441025875
575,163.855512571669
576,21.75209621178448
577,107.24658979838689
578,109.0513397650108
579,95.30907743202573
580,74.76582347761475
581,98.10491064070978
582,114.80769445305928
583,112.37631980383634
584,90.91303138180795
585,118.4280912136873
586,84.48813661738977
587,350.2055884609842
588,112.86235218643202
589,59.31700124820575
590,29.491571204677438
591,103.89105116662637
592,106.97420280612235
593,108.54692641566247
594,147.28871286853928
595,57.198767391305
596,75.3577060736956
597,43.03746584395449
598,25.28149471862544
599,108.29189504793152
600,132.34576758045205
601,21.30840892773773
602,43.69473349232534
603,49.65584257048846
604,84.44434687118468
605,21.925756733098975
606,9364.171817157845
607,44.54164343210939
608,51.051800184606726
609,143.78808048483327
610,51.4634157466767
611,114.77144731296647
612,39.057426649963475
613,86.09360401139077
614,35.74279175756375
615,20.036130855715417
616,72.58388592848192
617,18.333950007670655
618,124.86896504891176
619,162.7156328502361
620,117.92595787145541
621,56.457794267051625
622,86.91752167239545
623,69.1755887339626
624,47.522382214898215
625,100.38212481495553
626,31.022396751040727
627,64.12827962073693
628,84.79159207535045
629,77.27441021354291
630,56.91070860776619
631,62.10346227264967
632,74.76582347761475
633,103.59178039097951
634,103.4541079753641
635,18.31751103510545
636,77.25528606078673
637,45.39198725806906
638,40.9681287227944
639,69.37161861599688
640,82.09442938914873
641,80.3696753284568
642,90.9152578310019
643,99.92430001826762
644,30.257437385925417
645,156.76480849170824
646,397.9384859535204
647,81.15753464711929
648,34.94886287131982
649,37.809926722694435
650,48.809325021496335
651,114.675563682505
652,63.976067320252696
653,127.18540681562254
654,66.61487465538664
655,40.349370279378654
656,812.2809057614669
657,69.73549256633991
658,101.20316617430638
659,64.14926253581872
660,104.42954078137521
661,96.26356956501215
662,9597.595606401634
663,56.91070860776619
664,78.40059930858853
665,61.14054385106646
666,38.93805325224797
667,94.54035286882446
668,74.95873046865101
669,49.914671225070556
670,68.63301116869012
671,105.35107000104722
672,329.575807120064
673,55.779953445823885
674,321.6733565795852
675,35.75610221065547
676,392.73189684594234
677,210.87682431885787
678,31.72291294749588
679,408.2479639352939
680,101.42338145482856
681,75.3577060736956
682,739.9455227086556
683,132.94542654557145
684,114.54745569373065
685,80.42527550078943
686,79.58790317071012
687,41.460853547454185
688,80.14531069197824
689,172.08819744765614
690,114.675563682505
691,81.2780836618092
692,585.65923459783
693,158.43738250002102
694,33.78936265101893
695,50.22272670864866
696,19.562843231772653
697,23.296089255815417
698,49.44217098871278
699,69.2101284265612
700,118.3167882138966
701,43.071419538811995
702,34.77083688070698
703,87.0649051234633
704,62.158871693504985
705,38.24774120576218
706,85.81565311873909
707,111.65425935625107
708,37.70753713645638
709,151.60308966693674
710,48.22271409552788
711,54.37151868882234
712,47.65105253038598
713,9.166771334742796
714,129.8515069413527
715,438.6386488924705
716,63.65146195908167
717,-337.6225863693545
718,151.94109652995724
719,120.75041305861248
720,18.944967870303753
721,61.90762862588125
722,46.38931769593321
723,224.9657633074416
724,81.77313189631481
725,73.7306361563386
726,48.39917095028061
727,328.1273120505049
728,37.70753713645638
729,135.78465188773131
730,97.06370647052798
731,206.23114510236496
732,92.83082145798015
733,164.59050783234443
734,42.59041590250626
735,142.7919700457734
736,47.522382214898215
737,29.46006943402015
738,85.5198118206889
739,113.10270485151885
740,80.95550570619507
741,85.08684670601657
742,46.813715685344555
743,76.97279029958638
744,40.61286129761665
745,69.18559159340451
746,94.4891033649817
747,940.582384917623
748,25.104847634723026
749,129.0139527493318
750,69.57421230052809
751,207.94984643946512
752,38.815918878357046
753,52.19719701999462
754,96.91283921338415
755,36.266598080759934
756,101.83316073665895
757,73.57469835693821
758,271.7897196963806
759,95.01148687678871
760,43.85002219714597
761,210.29475850047456
762,53.24683255349583
763,50.84779870904667
764,81.72726245472462
765,51.85699273557863
766,108.02400191836088
767,82.20160918181641
768,97.56697489930723
769,66.47905168528625
770,100.24876760786601
771,56.84144320623523
772,72.19736451245367
773,92.65878288568852
774,111.18078909421995
775,17.7299610710005
776,75.3577060736956
777,54.45651392549554
778,52.95477716940124
779,27.92811953636422
780,45.25394219673586
781,148.6127929933512
782,81.25871889581525
783,30.614716833187963
784,9170.482521121528
785,86.44266186494535
786,35.7489660998446
787,207.23602214564337
788,62.8180061239819
789,46.956760552016355
790,91.01490653700866
791,113.99666393182304
792,30.51960973639009
793,75.3581999336044
794,26.212951256686708
795,60.81875503201451
796,91.8336784548491
797,50.223847763909745
798,82.31723684726057
799,95.90507115971937
800,117.58703377334645
801,106.3581631988843
802,60.3873160901322
803,31.72291294749588
804,47.87977629109528
805,24.07273642629043
806,119.35001978432497
807,77.58260139629746
808,113.63843781893127
809,35.29023024957998
810,48.337924514753745
811,46.95011371556327
812,296.255912848374
813,107.07704976085749
814,140.1818457051339
815,61.366134308281794
816,37.4174040148746
817,33.61269129294206
818,19.42584502288397
819,63.629169073018296
820,72.01617313686751
821,221.60701673526387
822,234.66339586865837
823,34.25620116249817
824,101.39820175920882
825,124.58861249793105
826,46.28267737792024
827,46.38777938907517
828,43.00240205034921
829,52.575445890616294
830,51.85699273557863
831,210.85214757088826
832,118.81574489042339
833,22.66000874620591
834,52.58228566476761
835,222.13866623990805
836,171.7435272161286
837,123.52624092856105
838,51.556161686738946
839,98.53511903682998
840,235.89643634234363
841,601.5184317352583
842,105.35107000104722
843,438.5887376341275
844,110.15243726218085
845,142.64573262219207
846,31.8535508748454
847,113.601617448915
848,106.87517441659173
849,696.1326489777061
850,87.66436968433726
851,57.062714756223336
852,28.33377854924466
853,98.31604901651333
854,74.85446536164946
855,61.59822451721142
856,59.39147873802809
857,82.20160918181641
858,75.63258478388853
859,52.42232721588777
860,28.642146131483646
861,59.86331184675648
862,73.01458495853879
863,89.29103828523189
864,64.92528089724341
865,61.371244250153495
866,86.95000074124174
867,86.90251078516474
868,93.71969213325744
869,72.1283248524649
870,187.31001613656795
871,67.0175470238671
872,78.52657530450696
873,89.60900039343437
874,22.327286488019585
875,39.68295529572412
876,51.47447998103494
877,80.06462269712675
878,33.82213717107541
879,89.19301025616205
880,65.48225186137752
881,171.3919862493489
882,44.85398635464191
883,16.092204364627456
884,16.58430043813333
885,247.2294923034375
886,60.61848562845787
887,41.223043766425725
888,97.76668109149324
889,111.244107364074
890,45.413234306956504
891,45.96377551990603
892,64.08363366226581
893,162.07227061187655
894,70.64571689475923
895,103.46806021952054
896,65.23263948135038
897,36.22532562403747
898,52.19719701999462
899,126.26928223917139
900,57.80198350221952
901,99.25356983301742
902,45.20246918850999
903,54.85398759695232
904,78.35024036935829
905,89.67664846884342
906,71.40910179484715
907,16.362241765925233
908,188.7708732179853
909,20.228221860686947
910,97.60316199695748
911,113.00329163235877
912,185.1457570279853
913,96.6595104645665
914,20.668384409915607
915,22.001952669918936
916,127.42187265616651
917,147.2690636382603
918,372.7573393228964
919,29.441452352765364
920,40.97860794195746
921,79.76086698353556
922,76.7997238552436
923,37.236153218660036
924,132.64088258452978
925,51.21139955976327
926,43.91967144988562
927,48.85715495514403
928,60.397381549789316
929,171.89262226341486
930,290.6855552645563
931,73.72261113047212
932,87.80568298114193
933,33.18176038998061
934,290.63750026348714
935,442.5655173920326
936,159.0789353867268
937,91.58692693514827
938,96.39204033814907
939,70.24983314757921
940,95.13173000310289
941,57.561991381557725
942,106.99695668163984
943,77.42803594110158
944,51.85699273557863
945,77.3489067708359
946,74.47441918429169
947,75.3577060736956
948,37.27693593033353
949,31.104268836235725
950,97.82111930745057
951,118.63231184936284
952,69.07734646023829
953,53.9338405062581
954,74.74667508577092
955,124.17062860691834
956,44.922697037288735
957,35.97416270122106
958,100.63824810887182
959,134.89043184477416
960,81.2780836618092
961,77.1266536301216
962,86.80984086472564
963,2849.939171381578
964,88.87296882107341
965,46.57532146974688
966,82.49565589749517
967,51.913649791239955
968,90.8456728834975
969,95.21735687147704
970,67.78116963425956
971,42.86586490132012
972,126.47660808693286
973,115.299647899982
974,93.97807523540027
975,247.8682231546166
976,101.2346363144211
977,86.19126612561129
978,32.160938607001164
979,67.21633999278384
980,90.39161376085522
981,82.43278417708065
982,118.47257348108832
983,45.261493228358454
984,107.00189907838886
985,70.02503973301698
986,82.64278977344671
987,91.84933649217507
988,49.44923515502417
989,37.45276366402835
990,80.31379696076978
991,78.9502385646563
992,44.9894103779823
993,125.27750521892087
994,16.00333728984383
995,91.1564515999602
996,52.01135891538851
997,44.104591145117986
998,67.85255566769453
999,113.36292773680755
1000,32.795630697567674
1001,117.37519480079422
1002,66.40389214168762
1003,169.2890078488939
1004,40.68272351402143
1005,82.36188643211848
1006,71.73105999030999
1007,49.44521480150003
1008,90.86962062297287
1009,29.20384493803844
1010,102.4191178035209
1011,73.77978554037351
1012,51.27250680035196
1013,110.93122730789895
1014,43.744379320125454
1015,135.40867203253728
1016,94.60907743202573
1017,314.632555344688
1018,85.32473663730065
1019,46.956760552016355
1020,23.223394918440917
1021,96.24058060333759
1022,261.7303019135295
1023,75.53998541227178
1024,82.97861640561756
1025,49.92281997079368
1026,55.37882182355273
1027,37.83567323121066
1028,52.373908427422144
1029,76.42840447118299
1030,118.7418169787146
1031,59.6924776649391
1032,50.57868003956182
1033,196.81808392317055
1034,128.88561196231416
1035,18.070998101610584
1036,16.972103365259173
1037,168.60828675394797
1038,361.55649674965434
1039,52.875362417515106
1040,97.52183450492568
1041,52.938120668737305
1042,102.9798352652348
1043,9249.900385022966
1044,52.301027376365795
1045,189.88581136843337
1046,92.79886465613436
1047,40.07476538099842
1048,8311.560475734928
1049,255.26902229677057
1050,53.73187462679365
1051,57.67396139576223
1052,100.31181300908375
1053,46.956760552016355
1054,33.05534392143989
1055,588.1070018252817
1056,67.32919862442894
1057,74.38799334814996
1058,19.21786660282
1059,94.71233297707668
1060,7973.10820638111
1061,61.44657952623976
1062,91.95920503583369
1063,33.84186064493655
1064,190.33020035074782
1065,188.03533958007145
1066,70.38380391838432
1067,91.43124034806046
1068,54.98258553568245
1069,83.6512067788481
1070,189.91856244667943
1071,115.52479701052852
1072,67.11218716838647
1073,111.84183883671972
1074,59.85012217745916
1075,266.67372772430434
1076,105.9863312417074
1077,78.009445023549
1078,82.55729120542898
1079,516.361976358914
1080,27.030214636071648
1081,42.31535000107302
1082,107.02903198070403
1083,32.69629656707992
1084,88.91634779047381
1085,17.33943907802027
1086,292.8489345017961
1087,40.24321814410499
1088,56.22146734960545
1089,36.8503758120662
1090,1233.1555772206555
1091,121.89916486089011
1092,446.757331264659
1093,368.34545566012076
1094,101.23205214380248
1095,100.27078539386521
1096,236.1514040998135
1097,131.5525793018111
1098,99.24690331870919
1099,107.01845110213219
1100,51.27469149500601
1101,50.10856672965059
1102,34.77083688070698
1103,119.29162405727753
1104,61.77541035469376
1105,71.40910179484715
1106,61.90762862588125
1107,111.3575272386302
1108,42.87678831916298
1109,97.3962428766383
1110,134.54418319495386
1111,38.291512861419804
1112,54.72847581538673
1113,88.42080526065844
1114,45.588384860112065
1115,4405.38360119985
1116,35.44595609238952
1117,102.39614216861918
1118,70.18513634761003
1119,38.472985501200164
1120,41.460853547454185
1121,388.5824330756475
1122,107.33455396371615
1123,58.865147073218886
1124,73.51335484671598
1125,58.4651278358138
1126,149.27935158256687
1127,102.87608860795365
1128,58.50795220279044
1129,82.54579052660073
1130,91.95920503583369
1131,35.28357042734168
1132,110.10946840985284
1133,78.98653916838566
1134,135.7715167252778
1135,39.376547303914954
1136,77.91810245776371
1137,85.11617527660822
1138,102.80667335876899
1139,52.75016980287213
1140,80.89764644269451
1141,84.8662136307117
1142,48.98111271994863
1143,259.1324452720729
1144,115.78217858214899
1145,79.64775498071653
1146,84.34510807074852
1147,52.68721488554455
1148,84.50335316563077
1149,314.23778324343823
1150,235.67843803949984
1151,30.25319004753266
1152,88.91634779047381
1153,66.12670130408557
1154,27.517326030995108
1155,92.15907244511992
1156,69.2101284265612
1157,38.713488525409225
1158,47.1009046217704
1159,87.28269109567438
1160,8473.966765512841
1161,88.8139690533569
1162,90.64263618421786
1163,179.85830348805598
1164,103.727460970984
1165,90.86962062297287
1166,74.07920343406296
1167,126.726407404322
1168,34.74338261004646
1169,59.89453235075994
1170,28.933103963824813
1171,57.39428813225945
1172,159.9246364199705
1173,31.72291294749588
1174,16.24394547399244
1175,50.20521448194021
1176,70.04430284031694
1177,89.36511123863224
1178,102.81684588038257
1179,113.68931117775439
1180,781.8194982253852
1181,34.25620116249817
1182,22.944728983402992
1183,167.02664775856238
1184,66.32771489086645
1185,121.19498998690959
1186,85.31339534947824
1187,31.72291294749588
1188,53.723151269298235
1189,64.93651616595794
1190,19.572404607852018
1191,216.32871899220154
1192,85.46225417656854
1193,53.637974331976594
1194,101.94054395395749
1195,90.15220795408172
1196,164.87477309903446
1197,40.07476538099842
1198,83.48876704438321
1199,30.811559031555213
1200,116.02595787145542
1201,151.33897881280058
1202,31.053846386115058
1203,44.274689849705425
1204,88.93423800334527
1205,59.59168011331462
1206,101.86028180261003
1207,132.01419692687867
1208,98.74077130478133
1209,77.75536635635868
1210,139.23670485831954
1211,58.50577349962066
1212,86.06172910380884
1213,77.24237980154922
1214,108.54726907957468
1215,101.91095038467645
1216,97.82111930745057
1217,101.56195539049938
1218,104.14054419803881
1219,58.225021271874176
1220,47.042358208813866
1221,59.67217562736684
1222,402.3274311509928
1223,91.43569282969709
1224,23.69861503046755
1225,200.64031139854958
1226,136.3378261958317
1227,18.209928859127515
1228,42.01632714651471
1229,24.174673023788944
1230,79.54171700292514
1231,82.24838006744714
1232,209.8814492298638
1233,100.56129807241084
1234,26.651268091927594
1235,100.31367591053484
1236,43.52213729214494
1237,407.7129650967293
1238,98.10491064070978
1239,116.71850860621392
1240,76.69554059187158
1241,48.22271409552788
1242,10.145989255737822
1243,107.7017197810644
1244,20.228221860686947
1245,14.08979698336236
1246,51.556161686738946
1247,71.73105999030999
1248,70.41427448163938
1249,287.60094994177604
1250,73.71955293508519
1251,16.24394547399244
1252,561.5960381626508
1253,28.410653391003873
1254,106.0605127669347
1255,52.875362417515106
1256,4612.891388095542
1257,23.963649034639484
1258,62.36890599686758
1259,131.595891058521
1260,44.724601466912425
1261,29.256150277782297
1262,19.939976052870264
1263,68.78914019523208
1264,56.30713778334684
1265,41.43776362550759
1266,75.00152528935003
1267,30.995377240061153
1268,164.97130435956737
1269,34.75921617633574
1270,123.40127092848117
1271,57.441339412888816
1272,63.73181356298461
1273,34.428037307931625
1274,53.73187462679365
1275,39.788273237851506
1276,41.460853547454185
1277,53.73187462679365
1278,51.50811013048953
1279,54.79504345501074
1280,60.02525511698595
1281,38.32184154197657
1282,55.742330786541615
1283,41.460853547454185
1284,19.939976052870264
1285,98.10491064070978
1286,47.726145619537746
1287,406.736578658137
1288,164.13138399553824
1289,89.40901126891292
1290,48.56916418469523
1291,52.875362417515106
1292,177.1347628534396
1293,81.27796020740752
1294,185.5840190110523
1295,51.93664075073065
1296,81.95559473353428
1297,11.0234053343949
1298,105.3262533396947
1299,36.314715191657214
1300,46.79689246257119
1301,40.8736470558902
1302,89.29193880874122
1303,95.11393461529946
1304,130.86409884589054
1305,80.54637591801186
1306,44.6290599100926
1307,105.94832623536291
1308,49.21509551702165
1309,167.39077647422948
1310,192.87626494127633
1311,160.5025486284765
1312,147.7661003254221
1313,160.134080593003
1314,74.61067743149707
1315,81.24094448841407
1316,126.33785834711094
1317,95.13173000310289
1318,34.428037307931625
1319,182.5204942859088
1320,66.05744819922977
1321,86.64898899968072
1322,62.7395365043501
1323,100.61639089948241
1324,56.30713778334684
1325,60.35831890436066
1326,13.281158814100097
1327,96.74086435590019
1328,158.70070862469672
1329,45.73445193877505
1330,31.234279559153546
1331,28.377886704962677
1332,75.8969860937871
1333,90.36680212078316
1334,52.90082824847595
1335,65.74459804146501
1336,932.3101761596483
1337,74.99230973897893
1338,60.0964205439334
1339,61.801928591704346
1340,31.726837642060776
1341,66.19788897939246
1342,84.10156945484466
1343,238.3751238686202
1344,52.48340896453223
1345,86.44642415007448
1346,61.278422482823686
1347,52.75016980287213
1348,153.32834333900647
1349,109.67382437598792
1350,73.91006481655748
1351,46.447985072090916
1352,608.9759972761883
1353,105.7584485820377
1354,56.901531190523826
1355,131.86441365053304
1356,35.70310403820959
1357,46.57532146974688
1358,91.3830670775714
1359,22.429819122492074
1360,33.99305986426284
1361,80.48732310767267
1362,84.29093116364469
1363,57.07967285966355
1364,477.3595303235503
